codigo;nombre;estado;codigoDistribuidor
12526;12526;1;34
12519;12519;1;34
12524;12524;1;34
12521;12521;1;34
12514;12514;1;34
11964;11964;1;34
12515;12515;1;34
12518;12518;1;34
3611;3611;1;34
7545;7545;1;34
8800;8800;1;34
12498;12498;1;34
466;466;1;34
11133;11133;1;34
11095;11095;1;34
12497;12497;1;34
1758;1758;1;34
7830;7830;1;34
7831;7831;1;34
12494;12494;1;34
13908;13908;1;34
13500;13500;1;34
2637;2637;1;34
11782;11782;1;34
11785;11785;1;34
12488;12488;1;34
12807;12807;1;34
934;934;1;34
9052;9052;1;34
9055;9055;1;34
11754;11754;1;34
12485;12485;1;34
12973;12973;1;34
12482;12482;1;34
9064;9064;1;34
5544;5544;1;34
12477;12477;1;34
10010;10010;1;34
289;289;1;34
12475;12475;1;34
3577;3577;1;34
12450;12450;1;34
13623;13623;1;34
13786;13786;1;34
10953;10953;1;34
9381;9381;1;34
3626;3626;1;34
2934;2934;1;34
2949;2949;1;34
12412;12412;1;34
3630;3630;1;34
720;720;1;34
12458;12458;1;34
12453;12453;1;34
12455;12455;1;34
2419;2419;1;34
12451;12451;1;34
12446;12446;1;34
12448;12448;1;34
12993;12993;1;34
12445;12445;1;34
12444;12444;1;34
12420;12420;1;34
12421;12421;1;34
12422;12422;1;34
12426;12426;1;34
12427;12427;1;34
12431;12431;1;34
12434;12434;1;34
12438;12438;1;34
12440;12440;1;34
12442;12442;1;34
12443;12443;1;34
12398;12398;1;34
12406;12406;1;34
10842;10842;1;34
10844;10844;1;34
12415;12415;1;34
11939;11939;1;34
12393;12393;1;34
13408;13408;1;34
12978;12978;1;34
12383;12383;1;34
12369;12369;1;34
12377;12377;1;34
12368;12368;1;34
12363;12363;1;34
12364;12364;1;34
12366;12366;1;34
12356;12356;1;34
12357;12357;1;34
12360;12360;1;34
12311;12311;1;34
12272;12272;1;34
12273;12273;1;34
12276;12276;1;34
12277;12277;1;34
12279;12279;1;34
12285;12285;1;34
12270;12270;1;34
12269;12269;1;34
12268;12268;1;34
12266;12266;1;34
12265;12265;1;34
12263;12263;1;34
12262;12262;1;34
12258;12258;1;34
12253;12253;1;34
12256;12256;1;34
12252;12252;1;34
12243;12243;1;34
12244;12244;1;34
12246;12246;1;34
12247;12247;1;34
12248;12248;1;34
12242;12242;1;34
12235;12235;1;34
12238;12238;1;34
12240;12240;1;34
12234;12234;1;34
12232;12232;1;34
12233;12233;1;34
12231;12231;1;34
12230;12230;1;34
12217;12217;1;34
12219;12219;1;34
12220;12220;1;34
12213;12213;1;34
12214;12214;1;34
10717;10717;1;34
10719;10719;1;34
10721;10721;1;34
10727;10727;1;34
10728;10728;1;34
10731;10731;1;34
10735;10735;1;34
10739;10739;1;34
10740;10740;1;34
10741;10741;1;34
10747;10747;1;34
10755;10755;1;34
10758;10758;1;34
10759;10759;1;34
10762;10762;1;34
12211;12211;1;34
12209;12209;1;34
12127;12127;1;34
12128;12128;1;34
12130;12130;1;34
12163;12163;1;34
12164;12164;1;34
12207;12207;1;34
12203;12203;1;34
12200;12200;1;34
12197;12197;1;34
12195;12195;1;34
12192;12192;1;34
12191;12191;1;34
12190;12190;1;34
12189;12189;1;34
12188;12188;1;34
12187;12187;1;34
12181;12181;1;34
12180;12180;1;34
12177;12177;1;34
12174;12174;1;34
12172;12172;1;34
12167;12167;1;34
12161;12161;1;34
12160;12160;1;34
12157;12157;1;34
12153;12153;1;34
12156;12156;1;34
12151;12151;1;34
12150;12150;1;34
12147;12147;1;34
12145;12145;1;34
12146;12146;1;34
12141;12141;1;34
12137;12137;1;34
12139;12139;1;34
12133;12133;1;34
9180;9180;1;34
13907;13907;1;34
3263;3263;1;34
12646;12646;1;34
12121;12121;1;34
12110;12110;1;34
10990;10990;1;34
11391;11391;1;34
12108;12108;1;34
12106;12106;1;34
12099;12099;1;34
7832;7832;1;34
11345;11345;1;34
869;869;1;34
1735;1735;1;34
12085;12085;1;34
12086;12086;1;34
2674;2674;1;34
8202;8202;1;34
11394;11394;1;34
11395;11395;1;34
2413;2413;1;34
12072;12072;1;34
12071;12071;1;34
4981;4981;1;34
9373;9373;1;34
4321;4321;1;34
9213;9213;1;34
12579;12579;1;34
3986;3986;1;34
12067;12067;1;34
12059;12059;1;34
12060;12060;1;34
12044;12044;1;34
12040;12040;1;34
3306;3306;1;34
12039;12039;1;34
12031;12031;1;34
12037;12037;1;34
12030;12030;1;34
10811;10811;1;34
11792;11792;1;34
12026;12026;1;34
11992;11992;1;34
12839;12839;1;34
1764;1764;1;34
11982;11982;1;34
5948;5948;1;34
1734;1734;1;34
11973;11973;1;34
11978;11978;1;34
11975;11975;1;34
8628;8628;1;34
11969;11969;1;34
11962;11962;1;34
11959;11959;1;34
11957;11957;1;34
11956;11956;1;34
11955;11955;1;34
11953;11953;1;34
11952;11952;1;34
9899;9899;1;34
11950;11950;1;34
11949;11949;1;34
11943;11943;1;34
11203;11203;1;34
11934;11934;1;34
7988;7988;1;34
11922;11922;1;34
11921;11921;1;34
1170;1170;1;34
6121;6121;1;34
11895;11895;1;34
11907;11907;1;34
11908;11908;1;34
11909;11909;1;34
11910;11910;1;34
11911;11911;1;34
558;558;1;34
561;561;1;34
563;563;1;34
569;569;1;34
578;578;1;34
582;582;1;34
586;586;1;34
591;591;1;34
4174;4174;1;34
5944;5944;1;34
11892;11892;1;34
11889;11889;1;34
11888;11888;1;34
11886;11886;1;34
10930;10930;1;34
11872;11872;1;34
2402;2402;1;34
11876;11876;1;34
8887;8887;1;34
8442;8442;1;34
8448;8448;1;34
8889;8889;1;34
11875;11875;1;34
13895;13895;1;34
258;258;1;34
11845;11845;1;34
11851;11851;1;34
11842;11842;1;34
4679;4679;1;34
11841;11841;1;34
11820;11820;1;34
11256;11256;1;34
13221;13221;1;34
12567;12567;1;34
9286;9286;1;34
11806;11806;1;34
4991;4991;1;34
4992;4992;1;34
3871;3871;1;34
3892;3892;1;34
1781;1781;1;34
2606;2606;1;34
11780;11780;1;34
11779;11779;1;34
11777;11777;1;34
11770;11770;1;34
11767;11767;1;34
11738;11738;1;34
11740;11740;1;34
13855;13855;1;34
11765;11765;1;34
11749;11749;1;34
13876;13876;1;34
4600;4600;1;34
11724;11724;1;34
4623;4623;1;34
10994;10994;1;34
11727;11727;1;34
4259;4259;1;34
14476;14476;1;34
11712;11712;1;34
11710;11710;1;34
11708;11708;1;34
14416;14416;1;34
1842;1842;1;34
1844;1844;1;34
11697;11697;1;34
11694;11694;1;34
11693;11693;1;34
11688;11688;1;34
11687;11687;1;34
11683;11683;1;34
11686;11686;1;34
8810;8810;1;34
13753;13753;1;34
11682;11682;1;34
11680;11680;1;34
11676;11676;1;34
13909;13909;1;34
11673;11673;1;34
3467;3467;1;34
245;245;1;34
11657;11657;1;34
11652;11652;1;34
11653;11653;1;34
11649;11649;1;34
11650;11650;1;34
11647;11647;1;34
11642;11642;1;34
11641;11641;1;34
11636;11636;1;34
11635;11635;1;34
11632;11632;1;34
11627;11627;1;34
11625;11625;1;34
11614;11614;1;34
11619;11619;1;34
11621;11621;1;34
11613;11613;1;34
11612;11612;1;34
11605;11605;1;34
11607;11607;1;34
11608;11608;1;34
11604;11604;1;34
11601;11601;1;34
11595;11595;1;34
11592;11592;1;34
11587;11587;1;34
11590;11590;1;34
11591;11591;1;34
11581;11581;1;34
11582;11582;1;34
11577;11577;1;34
11566;11566;1;34
11575;11575;1;34
11556;11556;1;34
11555;11555;1;34
11554;11554;1;34
11552;11552;1;34
11550;11550;1;34
11541;11541;1;34
11530;11530;1;34
11532;11532;1;34
11533;11533;1;34
11535;11535;1;34
11536;11536;1;34
11540;11540;1;34
11528;11528;1;34
11529;11529;1;34
11513;11513;1;34
11514;11514;1;34
11516;11516;1;34
11521;11521;1;34
11522;11522;1;34
11503;11503;1;34
11505;11505;1;34
11510;11510;1;34
11500;11500;1;34
11488;11488;1;34
11498;11498;1;34
11487;11487;1;34
11486;11486;1;34
11483;11483;1;34
11479;11479;1;34
11481;11481;1;34
11482;11482;1;34
11478;11478;1;34
11471;11471;1;34
11466;11466;1;34
11465;11465;1;34
11463;11463;1;34
11462;11462;1;34
11456;11456;1;34
11457;11457;1;34
11453;11453;1;34
11449;11449;1;34
11444;11444;1;34
11379;11379;1;34
11434;11434;1;34
11430;11430;1;34
11418;11418;1;34
14409;14409;1;34
11420;11420;1;34
6308;6308;1;34
11417;11417;1;34
11413;11413;1;34
11415;11415;1;34
11405;11405;1;34
11408;11408;1;34
5949;5949;1;34
11384;11384;1;34
11399;11399;1;34
11398;11398;1;34
4309;4309;1;34
11393;11393;1;34
11388;11388;1;34
11386;11386;1;34
11377;11377;1;34
7792;7792;1;34
11371;11371;1;34
10006;10006;1;34
4757;4757;1;34
6272;6272;1;34
11361;11361;1;34
11354;11354;1;34
11966;11966;1;34
256;256;1;34
257;257;1;34
3355;3355;1;34
3363;3363;1;34
11817;11817;1;34
11339;11339;1;34
11332;11332;1;34
11334;11334;1;34
11333;11333;1;34
11331;11331;1;34
14754;14754;1;34
14762;14762;1;34
14763;14763;1;34
14766;14766;1;34
14747;14747;1;34
14739;14739;1;34
14737;14737;1;34
14735;14735;1;34
14736;14736;1;34
14734;14734;1;34
14733;14733;1;34
3493;3493;1;34
3501;3501;1;34
14738;14738;1;34
14731;14731;1;34
14730;14730;1;34
14722;14722;1;34
14723;14723;1;34
14724;14724;1;34
14725;14725;1;34
14726;14726;1;34
14727;14727;1;34
14728;14728;1;34
14729;14729;1;34
14720;14720;1;34
14721;14721;1;34
14716;14716;1;34
14719;14719;1;34
14715;14715;1;34
14713;14713;1;34
14712;14712;1;34
11045;11045;1;34
14710;14710;1;34
14709;14709;1;34
14708;14708;1;34
9192;9192;1;34
9193;9193;1;34
9198;9198;1;34
9201;9201;1;34
13149;13149;1;34
2760;2760;1;34
2767;2767;1;34
10162;10162;1;34
10165;10165;1;34
10166;10166;1;34
14706;14706;1;34
14701;14701;1;34
14700;14700;1;34
14086;14086;1;34
14699;14699;1;34
14696;14696;1;34
14697;14697;1;34
12109;12109;1;34
13398;13398;1;34
13402;13402;1;34
14695;14695;1;34
14694;14694;1;34
14693;14693;1;34
14691;14691;1;34
14692;14692;1;34
14689;14689;1;34
5873;5873;1;34
14687;14687;1;34
14686;14686;1;34
13175;13175;1;34
14685;14685;1;34
14683;14683;1;34
14682;14682;1;34
14681;14681;1;34
14679;14679;1;34
13469;13469;1;34
13470;13470;1;34
13471;13471;1;34
13474;13474;1;34
13475;13475;1;34
11015;11015;1;34
11016;11016;1;34
11018;11018;1;34
14678;14678;1;34
14677;14677;1;34
14676;14676;1;34
14346;14346;1;34
14348;14348;1;34
14350;14350;1;34
14351;14351;1;34
14675;14675;1;34
14674;14674;1;34
14673;14673;1;34
14671;14671;1;34
14670;14670;1;34
14669;14669;1;34
11350;11350;1;34
11351;11351;1;34
11353;11353;1;34
6064;6064;1;34
6065;6065;1;34
6069;6069;1;34
6074;6074;1;34
6076;6076;1;34
6081;6081;1;34
14665;14665;1;34
2569;2569;1;34
1808;1808;1;34
14660;14660;1;34
10876;10876;1;34
8550;8550;1;34
14656;14656;1;34
8998;8998;1;34
14653;14653;1;34
14651;14651;1;34
14649;14649;1;34
14650;14650;1;34
14648;14648;1;34
14647;14647;1;34
14645;14645;1;34
14643;14643;1;34
14642;14642;1;34
14641;14641;1;34
14640;14640;1;34
14639;14639;1;34
14638;14638;1;34
14636;14636;1;34
14634;14634;1;34
14635;14635;1;34
14632;14632;1;34
14630;14630;1;34
14631;14631;1;34
14629;14629;1;34
14628;14628;1;34
14627;14627;1;34
14626;14626;1;34
14625;14625;1;34
14621;14621;1;34
14622;14622;1;34
14623;14623;1;34
14624;14624;1;34
14618;14618;1;34
14617;14617;1;34
14616;14616;1;34
14615;14615;1;34
14613;14613;1;34
14612;14612;1;34
14609;14609;1;34
14608;14608;1;34
14607;14607;1;34
14596;14596;1;34
14597;14597;1;34
14598;14598;1;34
14599;14599;1;34
14600;14600;1;34
14601;14601;1;34
14602;14602;1;34
14603;14603;1;34
14604;14604;1;34
14606;14606;1;34
14595;14595;1;34
14593;14593;1;34
14591;14591;1;34
14592;14592;1;34
14590;14590;1;34
14589;14589;1;34
14588;14588;1;34
14587;14587;1;34
14582;14582;1;34
14583;14583;1;34
14584;14584;1;34
14585;14585;1;34
14581;14581;1;34
14580;14580;1;34
14579;14579;1;34
14578;14578;1;34
14577;14577;1;34
13558;13558;1;34
13560;13560;1;34
1138;1138;1;34
14573;14573;1;34
11808;11808;1;34
14572;14572;1;34
1774;1774;1;34
14397;14397;1;34
13591;13591;1;34
13592;13592;1;34
11356;11356;1;34
11357;11357;1;34
11360;11360;1;34
14561;14561;1;34
14569;14569;1;34
14571;14571;1;34
14570;14570;1;34
11994;11994;1;34
11997;11997;1;34
12001;12001;1;34
12006;12006;1;34
12016;12016;1;34
12019;12019;1;34
12022;12022;1;34
12023;12023;1;34
12024;12024;1;34
12025;12025;1;34
13726;13726;1;34
14567;14567;1;34
14566;14566;1;34
14565;14565;1;34
14564;14564;1;34
14560;14560;1;34
14555;14555;1;34
14552;14552;1;34
12773;12773;1;34
14551;14551;1;34
14548;14548;1;34
14547;14547;1;34
13062;13062;1;34
11110;11110;1;34
13535;13535;1;34
13536;13536;1;34
13541;13541;1;34
13542;13542;1;34
5863;5863;1;34
5824;5824;1;34
10961;10961;1;34
14544;14544;1;34
14543;14543;1;34
14542;14542;1;34
14539;14539;1;34
13413;13413;1;34
14541;14541;1;34
14540;14540;1;34
14179;14179;1;34
14207;14207;1;34
14251;14251;1;34
14264;14264;1;34
14270;14270;1;34
14276;14276;1;34
9319;9319;1;34
9324;9324;1;34
9329;9329;1;34
13158;13158;1;34
14536;14536;1;34
14356;14356;1;34
304;304;1;34
14535;14535;1;34
6286;6286;1;34
13458;13458;1;34
764;764;1;34
14530;14530;1;34
14528;14528;1;34
14524;14524;1;34
14523;14523;1;34
14521;14521;1;34
14520;14520;1;34
13811;13811;1;34
14519;14519;1;34
14513;14513;1;34
3399;3399;1;34
3408;3408;1;34
3410;3410;1;34
3413;3413;1;34
3416;3416;1;34
3420;3420;1;34
3423;3423;1;34
3428;3428;1;34
14514;14514;1;34
14512;14512;1;34
14330;14330;1;34
13096;13096;1;34
13097;13097;1;34
13098;13098;1;34
9330;9330;1;34
9333;9333;1;34
10952;10952;1;34
8683;8683;1;34
8687;8687;1;34
14506;14506;1;34
14504;14504;1;34
13818;13818;1;34
2153;2153;1;34
2157;2157;1;34
13857;13857;1;34
14498;14498;1;34
14502;14502;1;34
14500;14500;1;34
14486;14486;1;34
14489;14489;1;34
14490;14490;1;34
14494;14494;1;34
2313;2313;1;34
2322;2322;1;34
14497;14497;1;34
4038;4038;1;34
6030;6030;1;34
6031;6031;1;34
6035;6035;1;34
6036;6036;1;34
6038;6038;1;34
6042;6042;1;34
3612;3612;1;34
3615;3615;1;34
761;761;1;34
14478;14478;1;34
13879;13879;1;34
13880;13880;1;34
13882;13882;1;34
14482;14482;1;34
14475;14475;1;34
14477;14477;1;34
14474;14474;1;34
14470;14470;1;34
14469;14469;1;34
14468;14468;1;34
14466;14466;1;34
14467;14467;1;34
14464;14464;1;34
14465;14465;1;34
4504;4504;1;34
4522;4522;1;34
14463;14463;1;34
13072;13072;1;34
14391;14391;1;34
14392;14392;1;34
14393;14393;1;34
14394;14394;1;34
14460;14460;1;34
14456;14456;1;34
14457;14457;1;34
14451;14451;1;34
14455;14455;1;34
14454;14454;1;34
14452;14452;1;34
14453;14453;1;34
14448;14448;1;34
14446;14446;1;34
14447;14447;1;34
6055;6055;1;34
12825;12825;1;34
12464;12464;1;34
12466;12466;1;34
14442;14442;1;34
14441;14441;1;34
14440;14440;1;34
14439;14439;1;34
14437;14437;1;34
14438;14438;1;34
14430;14430;1;34
14429;14429;1;34
14428;14428;1;34
193;193;1;34
14423;14423;1;34
14422;14422;1;34
14420;14420;1;34
9074;9074;1;34
10999;10999;1;34
8413;8413;1;34
12684;12684;1;34
14414;14414;1;34
14413;14413;1;34
836;836;1;34
838;838;1;34
818;818;1;34
5536;5536;1;34
5541;5541;1;34
1984;1984;1;34
14410;14410;1;34
14401;14401;1;34
5475;5475;1;34
947;947;1;34
14408;14408;1;34
14400;14400;1;34
14395;14395;1;34
2466;2466;1;34
10995;10995;1;34
10996;10996;1;34
13852;13852;1;34
13854;13854;1;34
14390;14390;1;34
11728;11728;1;34
13218;13218;1;34
13220;13220;1;34
4841;4841;1;34
14388;14388;1;34
14380;14380;1;34
11370;11370;1;34
13972;13972;1;34
9350;9350;1;34
13965;13965;1;34
14378;14378;1;34
14377;14377;1;34
14376;14376;1;34
14375;14375;1;34
13683;13683;1;34
12394;12394;1;34
12395;12395;1;34
12396;12396;1;34
13231;13231;1;34
14374;14374;1;34
14372;14372;1;34
14368;14368;1;34
14364;14364;1;34
14365;14365;1;34
10266;10266;1;34
14371;14371;1;34
14373;14373;1;34
14370;14370;1;34
14363;14363;1;34
9232;9232;1;34
14362;14362;1;34
8616;8616;1;34
8619;8619;1;34
8232;8232;1;34
13744;13744;1;34
14358;14358;1;34
14353;14353;1;34
14345;14345;1;34
8818;8818;1;34
14344;14344;1;34
14343;14343;1;34
14341;14341;1;34
12643;12643;1;34
12642;12642;1;34
13627;13627;1;34
14340;14340;1;34
9918;9918;1;34
14336;14336;1;34
10862;10862;1;34
10864;10864;1;34
14333;14333;1;34
14328;14328;1;34
14326;14326;1;34
14323;14323;1;34
14310;14310;1;34
12815;12815;1;34
12817;12817;1;34
5432;5432;1;34
13102;13102;1;34
12956;12956;1;34
14020;14020;1;34
14038;14038;1;34
13953;13953;1;34
13973;13973;1;34
13964;13964;1;34
13915;13915;1;34
11666;11666;1;34
5680;5680;1;34
5130;5130;1;34
3586;3586;1;34
12123;12123;1;34
12126;12126;1;34
13904;13904;1;34
13899;13899;1;34
13903;13903;1;34
6233;6233;1;34
4894;4894;1;34
10847;10847;1;34
13073;13073;1;34
10975;10975;1;34
13897;13897;1;34
8270;8270;1;34
3473;3473;1;34
6095;6095;1;34
13894;13894;1;34
13061;13061;1;34
8271;8271;1;34
13892;13892;1;34
13889;13889;1;34
13885;13885;1;34
4856;4856;1;34
2470;2470;1;34
3485;3485;1;34
10900;10900;1;34
13701;13701;1;34
4707;4707;1;34
8891;8891;1;34
13873;13873;1;34
8034;8034;1;34
7039;7039;1;34
13871;13871;1;34
13681;13681;1;34
3669;3669;1;34
13868;13868;1;34
13870;13870;1;34
13869;13869;1;34
13863;13863;1;34
13860;13860;1;34
13861;13861;1;34
13862;13862;1;34
14503;14503;1;34
8346;8346;1;34
11400;11400;1;34
13858;13858;1;34
14361;14361;1;34
13850;13850;1;34
8655;8655;1;34
13759;13759;1;34
12958;12958;1;34
12961;12961;1;34
13848;13848;1;34
14680;14680;1;34
13843;13843;1;34
8953;8953;1;34
13839;13839;1;34
11070;11070;1;34
11072;11072;1;34
11073;11073;1;34
11074;11074;1;34
7942;7942;1;34
12397;12397;1;34
5914;5914;1;34
13834;13834;1;34
12093;12093;1;34
13134;13134;1;34
13832;13832;1;34
6008;6008;1;34
13112;13112;1;34
13825;13825;1;34
13824;13824;1;34
13822;13822;1;34
12560;12560;1;34
13821;13821;1;34
5987;5987;1;34
12971;12971;1;34
2735;2735;1;34
290;290;1;34
1739;1739;1;34
13403;13403;1;34
13404;13404;1;34
13407;13407;1;34
12830;12830;1;34
1275;1275;1;34
13808;13808;1;34
13807;13807;1;34
8585;8585;1;34
7140;7140;1;34
11002;11002;1;34
8541;8541;1;34
12474;12474;1;34
13801;13801;1;34
4016;4016;1;34
14443;14443;1;34
13047;13047;1;34
10851;10851;1;34
11812;11812;1;34
12100;12100;1;34
13634;13634;1;34
13784;13784;1;34
11678;11678;1;34
11221;11221;1;34
5853;5853;1;34
5858;5858;1;34
5859;5859;1;34
5228;5228;1;34
10878;10878;1;34
5828;5828;1;34
5823;5823;1;34
5820;5820;1;34
2908;2908;1;34
2932;2932;1;34
7331;7331;1;34
5814;5814;1;34
11913;11913;1;34
5778;5778;1;34
14057;14057;1;34
462;462;1;34
5772;5772;1;34
5765;5765;1;34
5770;5770;1;34
5757;5757;1;34
5756;5756;1;34
7885;7885;1;34
10837;10837;1;34
5719;5719;1;34
5709;5709;1;34
12102;12102;1;34
7847;7847;1;34
12619;12619;1;34
4884;4884;1;34
5702;5702;1;34
5699;5699;1;34
4133;4133;1;34
9417;9417;1;34
5640;5640;1;34
5604;5604;1;34
5608;5608;1;34
6132;6132;1;34
5596;5596;1;34
5590;5590;1;34
5595;5595;1;34
5579;5579;1;34
5577;5577;1;34
5552;5552;1;34
10899;10899;1;34
14404;14404;1;34
13079;13079;1;34
3532;3532;1;34
3536;3536;1;34
3541;3541;1;34
3549;3549;1;34
5530;5530;1;34
5528;5528;1;34
5533;5533;1;34
5529;5529;1;34
1192;1192;1;34
1193;1193;1;34
1194;1194;1;34
1209;1209;1;34
8128;8128;1;34
5524;5524;1;34
5473;5473;1;34
12905;12905;1;34
5496;5496;1;34
5494;5494;1;34
5463;5463;1;34
13761;13761;1;34
5310;5310;1;34
600;600;1;34
5412;5412;1;34
5404;5404;1;34
5405;5405;1;34
5400;5400;1;34
5387;5387;1;34
5389;5389;1;34
5381;5381;1;34
5364;5364;1;34
5363;5363;1;34
5361;5361;1;34
5358;5358;1;34
5357;5357;1;34
5340;5340;1;34
5352;5352;1;34
5322;5322;1;34
5320;5320;1;34
5294;5294;1;34
5925;5925;1;34
11706;11706;1;34
5264;5264;1;34
5916;5916;1;34
5262;5262;1;34
5239;5239;1;34
5204;5204;1;34
5206;5206;1;34
5207;5207;1;34
5216;5216;1;34
5219;5219;1;34
5182;5182;1;34
5201;5201;1;34
5148;5148;1;34
5163;5163;1;34
5159;5159;1;34
314;314;1;34
5137;5137;1;34
5122;5122;1;34
5121;5121;1;34
5107;5107;1;34
5099;5099;1;34
5098;5098;1;34
5090;5090;1;34
5077;5077;1;34
3635;3635;1;34
3637;3637;1;34
939;939;1;34
463;463;1;34
5076;5076;1;34
5072;5072;1;34
5062;5062;1;34
5063;5063;1;34
5067;5067;1;34
5068;5068;1;34
830;830;1;34
5059;5059;1;34
5061;5061;1;34
13810;13810;1;34
5039;5039;1;34
325;325;1;34
3583;3583;1;34
3585;3585;1;34
7044;7044;1;34
5004;5004;1;34
5007;5007;1;34
5008;5008;1;34
13893;13893;1;34
5022;5022;1;34
13201;13201;1;34
10004;10004;1;34
5014;5014;1;34
5013;5013;1;34
10971;10971;1;34
4988;4988;1;34
4989;4989;1;34
5003;5003;1;34
12903;12903;1;34
4982;4982;1;34
1217;1217;1;34
4967;4967;1;34
10806;10806;1;34
4950;4950;1;34
4929;4929;1;34
4926;4926;1;34
4927;4927;1;34
4903;4903;1;34
4773;4773;1;34
4893;4893;1;34
4777;4777;1;34
4803;4803;1;34
4822;4822;1;34
4823;4823;1;34
4888;4888;1;34
4872;4872;1;34
4873;4873;1;34
4897;4897;1;34
12555;12555;1;34
14387;14387;1;34
8386;8386;1;34
4719;4719;1;34
12135;12135;1;34
3326;3326;1;34
4750;4750;1;34
4714;4714;1;34
4694;4694;1;34
4717;4717;1;34
4740;4740;1;34
14546;14546;1;34
4710;4710;1;34
4708;4708;1;34
13448;13448;1;34
4696;4696;1;34
4682;4682;1;34
4635;4635;1;34
4595;4595;1;34
4549;4549;1;34
5074;5074;1;34
4544;4544;1;34
4534;4534;1;34
4169;4169;1;34
4171;4171;1;34
4492;4492;1;34
4488;4488;1;34
4485;4485;1;34
4443;4443;1;34
4456;4456;1;34
4460;4460;1;34
4436;4436;1;34
4435;4435;1;34
4429;4429;1;34
4411;4411;1;34
4402;4402;1;34
4387;4387;1;34
4396;4396;1;34
4384;4384;1;34
4380;4380;1;34
4336;4336;1;34
4338;4338;1;34
4342;4342;1;34
4353;4353;1;34
4344;4344;1;34
4310;4310;1;34
4311;4311;1;34
4312;4312;1;34
11937;11937;1;34
3187;3187;1;34
3201;3201;1;34
3209;3209;1;34
3213;3213;1;34
3220;3220;1;34
5527;5527;1;34
11981;11981;1;34
4256;4256;1;34
4249;4249;1;34
4235;4235;1;34
4240;4240;1;34
4232;4232;1;34
4231;4231;1;34
4230;4230;1;34
4226;4226;1;34
13738;13738;1;34
4223;4223;1;34
4215;4215;1;34
4209;4209;1;34
4190;4190;1;34
4192;4192;1;34
4189;4189;1;34
4187;4187;1;34
8895;8895;1;34
4150;4150;1;34
12805;12805;1;34
4132;4132;1;34
12895;12895;1;34
3865;3865;1;34
4108;4108;1;34
3795;3795;1;34
3803;3803;1;34
3813;3813;1;34
3823;3823;1;34
3826;3826;1;34
3828;3828;1;34
3852;3852;1;34
3859;3859;1;34
4093;4093;1;34
4094;4094;1;34
4099;4099;1;34
4074;4074;1;34
3154;3154;1;34
3155;3155;1;34
4092;4092;1;34
4055;4055;1;34
8433;8433;1;34
4045;4045;1;34
7241;7241;1;34
11119;11119;1;34
4026;4026;1;34
10942;10942;1;34
5023;5023;1;34
262;262;1;34
13765;13765;1;34
13625;13625;1;34
3970;3970;1;34
7307;7307;1;34
11040;11040;1;34
8432;8432;1;34
13595;13595;1;34
418;418;1;34
7174;7174;1;34
7257;7257;1;34
3787;3787;1;34
3732;3732;1;34
10932;10932;1;34
11107;11107;1;34
3708;3708;1;34
435;435;1;34
3707;3707;1;34
3670;3670;1;34
13775;13775;1;34
348;348;1;34
7927;7927;1;34
13814;13814;1;34
11024;11024;1;34
3599;3599;1;34
3598;3598;1;34
3597;3597;1;34
12752;12752;1;34
13835;13835;1;34
3588;3588;1;34
12886;12886;1;34
433;433;1;34
400;400;1;34
3569;3569;1;34
4937;4937;1;34
416;416;1;34
4293;4293;1;34
11864;11864;1;34
10908;10908;1;34
11884;11884;1;34
8114;8114;1;34
10111;10111;1;34
3514;3514;1;34
3509;3509;1;34
3742;3742;1;34
11188;11188;1;34
11183;11183;1;34
13888;13888;1;34
11106;11106;1;34
14732;14732;1;34
13730;13730;1;34
3489;3489;1;34
13478;13478;1;34
3431;3431;1;34
11290;11290;1;34
3382;3382;1;34
8586;8586;1;34
3380;3380;1;34
11427;11427;1;34
11056;11056;1;34
3342;3342;1;34
3348;3348;1;34
11153;11153;1;34
13453;13453;1;34
3334;3334;1;34
3337;3337;1;34
3330;3330;1;34
13643;13643;1;34
3324;3324;1;34
3322;3322;1;34
3304;3304;1;34
5663;5663;1;34
3319;3319;1;34
1796;1796;1;34
2248;2248;1;34
3000;3000;1;34
3011;3011;1;34
3289;3289;1;34
3279;3279;1;34
10850;10850;1;34
3276;3276;1;34
10112;10112;1;34
3254;3254;1;34
11259;11259;1;34
3233;3233;1;34
5071;5071;1;34
13154;13154;1;34
3241;3241;1;34
3242;3242;1;34
9171;9171;1;34
3224;3224;1;34
3179;3179;1;34
12920;12920;1;34
5841;5841;1;34
5848;5848;1;34
10102;10102;1;34
3162;3162;1;34
12469;12469;1;34
3562;3562;1;34
5986;5986;1;34
4767;4767;1;34
403;403;1;34
408;408;1;34
10940;10940;1;34
12696;12696;1;34
8506;8506;1;34
3142;3142;1;34
13566;13566;1;34
3135;3135;1;34
3093;3093;1;34
3088;3088;1;34
3085;3085;1;34
3081;3081;1;34
11344;11344;1;34
3076;3076;1;34
3038;3038;1;34
3037;3037;1;34
3786;3786;1;34
2974;2974;1;34
2968;2968;1;34
12463;12463;1;34
7926;7926;1;34
3659;3659;1;34
1745;1745;1;34
2836;2836;1;34
2742;2742;1;34
2889;2889;1;34
14538;14538;1;34
13522;13522;1;34
2871;2871;1;34
2816;2816;1;34
2848;2848;1;34
2825;2825;1;34
2804;2804;1;34
2768;2768;1;34
2729;2729;1;34
6010;6010;1;34
2712;2712;1;34
2690;2690;1;34
2652;2652;1;34
2664;2664;1;34
